,County,Precinct,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREISMI,G16PREIKEN,G16PREIFUE,G16PREOWRI,COUNTYFP
1740,Smith,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,159
1741,Stewart,1-1 Indian Mound,468,151.0,19.0,5.0,1.0,0.0,1.0,4.0,161
1742,Stewart,2-1 Big Rock,541,131.0,17.0,5.0,1.0,0.0,1.0,3.0,161
1743,Stewart,3-1 Bumpus Mills,479,129.0,22.0,3.0,2.0,2.0,1.0,3.0,161
1744,Stewart,4-1 Church Street,550,138.0,21.0,1.0,2.0,1.0,0.0,0.0,161
1745,Stewart,5-1 Visitors Center,565,228.0,24.0,3.0,4.0,1.0,3.0,2.0,161
1746,Stewart,6-1 Public Library,599,181.0,18.0,1.0,1.0,0.0,4.0,2.0,161
1747,Stewart,7-1 Cumberland City,520,178.0,19.0,2.0,1.0,0.0,3.0,2.0,161
1748,Stewart,Paper Ballots,142,86.0,7.0,1.0,0.0,0.0,0.0,0.0,161
1749,Sullivan,1A,1661,322.0,49.0,18.0,16.0,2.0,5.0,3.0,163
1750,Sullivan,2A,2107,786.0,122.0,30.0,10.0,6.0,3.0,7.0,163
1751,Sullivan,2B,1756,577.0,87.0,10.0,5.0,1.0,3.0,17.0,163
1752,Sullivan,2C,1493,390.0,31.0,7.0,4.0,3.0,2.0,10.0,163
1753,Sullivan,3A,1641,504.0,75.0,20.0,4.0,1.0,9.0,9.0,163
1754,Sullivan,4A,3623,811.0,82.0,23.0,11.0,5.0,9.0,24.0,163
1755,Sullivan,4B,1789,336.0,54.0,6.0,4.0,2.0,1.0,5.0,163
1756,Sullivan,4C,1302,230.0,39.0,11.0,3.0,1.0,2.0,4.0,163
1757,Sullivan,5A,2331,565.0,59.0,14.0,3.0,1.0,4.0,8.0,163
1758,Sullivan,5B,1373,323.0,52.0,4.0,4.0,2.0,1.0,11.0,163
1759,Sullivan,5C,666,98.0,22.0,4.0,2.0,1.0,0.0,0.0,163
1760,Sullivan,6A,3349,706.0,134.0,20.0,15.0,1.0,4.0,27.0,163
1761,Sullivan,6B,2287,494.0,68.0,20.0,7.0,3.0,5.0,4.0,163
1762,Sullivan,6C,1239,237.0,20.0,7.0,7.0,5.0,5.0,4.0,163
1763,Sullivan,7A,2114,615.0,86.0,20.0,14.0,5.0,7.0,12.0,163
1764,Sullivan,7B,1706,418.0,95.0,14.0,3.0,3.0,1.0,16.0,163
1765,Sullivan,7C,1013,230.0,32.0,7.0,2.0,1.0,1.0,6.0,163
1766,Sullivan,8A,2738,641.0,103.0,15.0,10.0,3.0,5.0,7.0,163
1767,Sullivan,8B,1358,286.0,38.0,6.0,7.0,3.0,4.0,7.0,163
1768,Sullivan,9A,2491,582.0,84.0,26.0,6.0,7.0,1.0,9.0,163
1769,Sullivan,9B,1053,405.0,64.0,12.0,0.0,0.0,3.0,15.0,163
1770,Sullivan,10A,2349,768.0,134.0,13.0,7.0,8.0,4.0,7.0,163
1771,Sullivan,10B,1466,335.0,33.0,7.0,3.0,0.0,3.0,5.0,163
1772,Sullivan,11A,2953,1314.0,168.0,22.0,19.0,7.0,9.0,16.0,163
1773,Sullivan,11B,1121,605.0,62.0,19.0,4.0,2.0,5.0,1.0,163
1774,Sumner,1-1 Westmoreland,1588,372.0,55.0,8.0,5.0,1.0,3.0,5.0,165
1775,Sumner,1-3 Corinth,1660,390.0,52.0,11.0,4.0,4.0,5.0,2.0,165
1776,Sumner,2-1 Portland,1680,468.0,65.0,15.0,2.0,1.0,6.0,16.0,165
1777,Sumner,2-2 Wiseman,1453,460.0,47.0,13.0,8.0,7.0,4.0,1.0,165
1778,Sumner,3-1 Civic Center,2137,679.0,70.0,13.0,4.0,3.0,4.0,29.0,165
1779,Sumner,3-3 Creekside,2061,629.0,54.0,8.0,7.0,4.0,4.0,3.0,165
1780,Sumner,4-1 Howard,2481,1083.0,106.0,10.0,5.0,1.0,2.0,26.0,165
1781,Sumner,4-3 Cottontown,1065,250.0,31.0,4.0,8.0,3.0,4.0,2.0,165
1782,Sumner,4-4 Union,691,675.0,22.0,5.0,4.0,3.0,1.0,12.0,165
1783,Sumner,5-1 FB Gallatin,1114,603.0,42.0,6.0,5.0,0.0,3.0,5.0,165
1784,Sumner,5-2 Guild,1179,770.0,67.0,17.0,11.0,3.0,5.0,9.0,165
1785,Sumner,6-1 Vol State,2978,808.0,103.0,9.0,7.0,0.0,3.0,8.0,165
1786,Sumner,6-2 Gallatin HS,1242,523.0,46.0,17.0,6.0,2.0,6.0,18.0,165
1787,Sumner,6-3 Jack Anderson,2266,807.0,127.0,12.0,3.0,1.0,3.0,53.0,165
1788,Sumner,7-1 Whitten,2582,998.0,140.0,24.0,8.0,5.0,5.0,17.0,165
1789,Sumner,7-3 Long Hollow,3208,870.0,144.0,19.0,13.0,5.0,4.0,24.0,165
1790,Sumner,8-1 Brown,1699,854.0,79.0,27.0,8.0,3.0,5.0,2.0,165
1791,Sumner,8-2 Hawkins,1749,787.0,80.0,10.0,7.0,3.0,4.0,11.0,165
1792,Sumner,9-1 Hendersonville,2102,991.0,112.0,16.0,6.0,5.0,5.0,2.0,165
1793,Sumner,9-2 Indian Lake,2720,882.0,146.0,20.0,6.0,5.0,2.0,86.0,165
1794,Sumner,10-1 Walton Ferry,1282,722.0,79.0,20.0,6.0,3.0,2.0,8.0,165
1795,Sumner,10-2 Merrol Hyde,2197,968.0,118.0,23.0,8.0,3.0,5.0,23.0,165
1796,Sumner,11-1 Beech,1119,305.0,36.0,9.0,2.0,0.0,0.0,9.0,165
1797,Sumner,11-2 Goodlettsville,2090,857.0,68.0,15.0,9.0,3.0,2.0,9.0,165
1798,Sumner,11-3 Millersville,1038,388.0,53.0,5.0,2.0,4.0,5.0,2.0,165
1799,Sumner,12-1 Oakmont,2362,514.0,67.0,14.0,14.0,3.0,4.0,1.0,165
1800,Sumner,12-3 White House,2386,508.0,93.0,19.0,8.0,0.0,6.0,8.0,165
1801,Tipton,1-1 NE Covington,860,1100.0,15.0,7.0,5.0,4.0,6.0,1.0,167
1802,Tipton,2-3 SE Covington,1642,829.0,39.0,8.0,5.0,6.0,10.0,5.0,167
1803,Tipton,3-6 Tipton West,2131,255.0,51.0,6.0,2.0,2.0,1.0,3.0,167
1804,Tipton,4-11 Atoka,2789,734.0,118.0,10.0,10.0,4.0,8.0,11.0,167
1805,Tipton,5-12 Munford,2202,425.0,83.0,23.0,8.0,4.0,6.0,2.0,167
1806,Tipton,6-14 SW Tipton,1870,438.0,43.0,12.0,4.0,4.0,1.0,10.0,167
1807,Tipton,7-19 Austin Peay,1751,843.0,41.0,10.0,4.0,2.0,3.0,1.0,167
1808,Tipton,8-21 Wilkinsville,1733,660.0,49.0,9.0,6.0,3.0,3.0,3.0,167
1809,Tipton,9-22 Brighton,1932,501.0,46.0,5.0,9.0,4.0,2.0,1.0,167
1810,Tipton,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,167
1811,Trousdale,01 Senior Center,159,114.0,7.0,0.0,1.0,0.0,0.0,0.0,169
1812,Trousdale,02 Cato,261,92.0,13.0,2.0,0.0,0.0,3.0,2.0,169
1813,Trousdale,03 Beech Grove,255,59.0,9.0,0.0,0.0,0.0,0.0,0.0,169
1814,Trousdale,04 Halltown,210,93.0,6.0,2.0,0.0,1.0,1.0,0.0,169
1815,Trousdale,05 Templow,267,85.0,10.0,1.0,1.0,1.0,1.0,2.0,169
1816,Trousdale,06 Walnut Grove,247,80.0,9.0,0.0,0.0,1.0,1.0,0.0,169
1817,Trousdale,07 High School,112,120.0,3.0,0.0,1.0,1.0,2.0,0.0,169
1818,Trousdale,08 Willard,201,114.0,6.0,0.0,0.0,1.0,0.0,1.0,169
1819,Trousdale,09 City,154,92.0,4.0,1.0,0.0,2.0,2.0,0.0,169
1820,Trousdale,10 Providence,237,97.0,6.0,0.0,1.0,1.0,0.0,0.0,169
1821,Trousdale,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,169
1822,Unicoi,Flag Pond,362,70.0,6.0,5.0,0.0,0.0,1.0,0.0,171
1823,Unicoi,Temple Hill,440,86.0,3.0,5.0,1.0,2.0,0.0,1.0,171
1824,Unicoi,Love Chapel,876,167.0,21.0,7.0,5.0,2.0,1.0,4.0,171
1825,Unicoi,High School,859,249.0,35.0,10.0,3.0,2.0,2.0,5.0,171
1826,Unicoi,Rock Creek,975,215.0,17.0,6.0,3.0,3.0,2.0,2.0,171
1827,Unicoi,Fishery,399,84.0,6.0,1.0,3.0,1.0,0.0,1.0,171
1828,Unicoi,Limestone Cove,454,115.0,11.0,9.0,5.0,1.0,1.0,2.0,171
1829,Unicoi,Unicoi,1306,276.0,40.0,10.0,7.0,3.0,1.0,6.0,171
1830,Union,1-1 UCHS,852,135.0,26.0,6.0,3.0,2.0,1.0,1.0,173
1831,Union,2-1 Luttrell,579,92.0,14.0,3.0,3.0,1.0,1.0,4.0,173
1832,Union,3-1 Cedar Grove,375,80.0,3.0,2.0,0.0,0.0,0.0,3.0,173
1833,Union,3-2 Brock,288,60.0,3.0,4.0,1.0,0.0,1.0,0.0,173
1834,Union,4-1 Big Ridge,636,152.0,14.0,2.0,3.0,0.0,1.0,0.0,173
1835,Union,5-1 Sharp Chapel,642,123.0,14.0,2.0,2.0,2.0,3.0,1.0,173
1836,Union,5-2 Braden Chapel,72,10.0,1.0,0.0,0.0,0.0,0.0,0.0,173
1837,Union,6-1 Paulette,776,166.0,21.0,1.0,6.0,2.0,3.0,0.0,173
1838,Union,7-1 Plainview,601,120.0,10.0,4.0,1.0,1.0,1.0,1.0,173
1839,Union,Paper Ballots,232,74.0,2.0,0.0,0.0,0.0,0.0,2.0,173
1840,Van Buren,Spencer 1,286,108.0,4.0,0.0,0.0,0.0,0.0,0.0,175
1841,Van Buren,Cummingsville,194,54.0,14.0,0.0,0.0,0.0,0.0,0.0,175
1842,Van Buren,Cedar Grove,244,76.0,7.0,2.0,0.0,0.0,0.0,0.0,175
1843,Van Buren,Fall Creek Falls,372,91.0,2.0,2.0,0.0,1.0,0.0,0.0,175
1844,Van Buren,Piney,353,101.0,10.0,0.0,1.0,0.0,1.0,1.0,175
1845,Van Buren,White Hill,79,20.0,0.0,2.0,0.0,0.0,0.0,0.0,175
1846,Van Buren,Spencer 5,292,89.0,9.0,2.0,0.0,0.0,1.0,0.0,175
1847,Van Buren,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175
1848,Warren,1-1 Civic Center,628,269.0,24.0,7.0,2.0,1.0,3.0,0.0,177
1849,Warren,2-1 Courthouse,633,236.0,36.0,6.0,4.0,2.0,4.0,1.0,177
1850,Warren,2-2 Airport,479,118.0,8.0,1.0,4.0,1.0,2.0,1.0,177
1851,Warren,3-1 Westwood,404,168.0,22.0,1.0,2.0,2.0,2.0,1.0,177
1852,Warren,3-2 Smartt,458,161.0,21.0,1.0,0.0,0.0,1.0,2.0,177
1853,Warren,4-1 TSU,623,259.0,33.0,1.0,3.0,1.0,2.0,0.0,177
1854,Warren,5-1 Mall,378,226.0,10.0,4.0,2.0,1.0,1.0,2.0,177
1855,Warren,5-2 Towers,173,117.0,4.0,0.0,2.0,0.0,0.0,0.0,177
1856,Warren,6-1 Caney Fork,527,272.0,21.0,9.0,1.0,1.0,4.0,1.0,177
1857,Warren,7-1 Friendship,803,309.0,16.0,3.0,2.0,3.0,3.0,1.0,177
1858,Warren,8-1 Fairview,671,183.0,23.0,3.0,1.0,0.0,1.0,4.0,177
1859,Warren,8-3 Bonner,275,72.0,14.0,6.0,2.0,1.0,2.0,0.0,177
1860,Warren,9-1 Morrison,684,261.0,21.0,5.0,3.0,2.0,2.0,1.0,177
1861,Warren,9-2 Viola,267,78.0,18.0,0.0,0.0,1.0,1.0,2.0,177
1862,Warren,10-1 Centertown UMC,573,199.0,14.0,2.0,1.0,0.0,1.0,0.0,177
1863,Warren,10-2 Centertown CIC,373,109.0,8.0,1.0,1.0,0.0,1.0,0.0,177
1864,Warren,11-1 Midway,297,94.0,7.0,0.0,2.0,1.0,0.0,1.0,177
1865,Warren,11-2 Hwy 56 North,556,157.0,15.0,5.0,4.0,1.0,2.0,0.0,177
1866,Warren,12-1 Northside,385,122.0,9.0,3.0,2.0,1.0,2.0,0.0,177
1867,Warren,12-2 Lucky,353,125.0,15.0,3.0,3.0,0.0,1.0,1.0,177
1868,Warren,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,177
1869,Washington,01 Fall Branch,631,115.0,21.0,2.0,1.0,0.0,0.0,1.0,179
1870,Washington,02 Harmony,1146,206.0,22.0,3.0,6.0,1.0,1.0,5.0,179
1871,Washington,03 Gray East,1812,387.0,54.0,13.0,9.0,4.0,0.0,8.0,179
1872,Washington,04 Gray City,76,6.0,3.0,0.0,1.0,0.0,1.0,0.0,179
1873,Washington,05 B.C. East,1126,291.0,43.0,12.0,3.0,1.0,5.0,1.0,179
1874,Washington,06 Sulphur Springs,2135,439.0,61.0,20.0,7.0,4.0,9.0,7.0,179
1875,Washington,07 Gray West,1407,264.0,56.0,10.0,4.0,2.0,1.0,5.0,179
1876,Washington,08 B.C. West,928,243.0,34.0,13.0,6.0,2.0,0.0,2.0,179
1877,Washington,09 B.C. City,1622,639.0,86.0,12.0,10.0,1.0,2.0,5.0,179
1878,Washington,10 Lakeridge,1493,597.0,70.0,11.0,3.0,1.0,1.0,3.0,179
1879,Washington,11 Indian Trail,984,501.0,55.0,26.0,5.0,2.0,4.0,3.0,179
1880,Washington,12 Princeton,383,94.0,8.0,2.0,1.0,2.0,1.0,1.0,179
1881,Washington,13 Stratton,954,620.0,55.0,19.0,7.0,4.0,3.0,6.0,179
1882,Washington,14 Bowmantown,801,135.0,23.0,4.0,0.0,0.0,1.0,4.0,179
1883,Washington,15 Courthouse,2261,558.0,75.0,16.0,8.0,5.0,2.0,15.0,179
1884,Washington,16 Marvin's Chapel,248,118.0,11.0,0.0,1.0,0.0,0.0,0.0,179
1885,Washington,17 Town Acres,1715,882.0,97.0,25.0,4.0,3.0,4.0,10.0,179
1886,Washington,18 Fairmont,801,384.0,34.0,14.0,2.0,2.0,1.0,1.0,179
1887,Washington,19 Leesburg,504,125.0,12.0,5.0,1.0,1.0,1.0,2.0,179
1888,Washington,20 Visitor's Center,1588,674.0,76.0,18.0,3.0,3.0,5.0,4.0,179
1889,Washington,21 Asbury,263,56.0,10.0,3.0,4.0,0.0,1.0,1.0,179
1890,Washington,22 Fairhaven Outside,260,79.0,10.0,0.0,3.0,0.0,2.0,0.0,179
1891,Washington,23 Woodland,532,200.0,29.0,7.0,2.0,2.0,1.0,0.0,179
1892,Washington,24 Henry Johnson,1121,641.0,61.0,28.0,6.0,1.0,5.0,4.0,179
1893,Washington,25 Millennium,648,750.0,73.0,44.0,5.0,3.0,5.0,6.0,179
1894,Washington,26 North Side,587,674.0,43.0,27.0,5.0,2.0,6.0,5.0,179
1895,Washington,27 Keystone,513,375.0,45.0,16.0,8.0,1.0,1.0,1.0,179
1896,Washington,28 South Side,469,565.0,53.0,39.0,5.0,0.0,2.0,3.0,179
1897,Washington,29 Fairhaven Inside,1148,591.0,58.0,22.0,6.0,4.0,4.0,5.0,179
1898,Washington,30 Grace,876,682.0,63.0,22.0,9.0,1.0,1.0,5.0,179
1899,Washington,31 Cherokee City,104,47.0,5.0,2.0,2.0,0.0,0.0,3.0,179
1900,Washington,32 Cherokee Out,775,177.0,24.0,5.0,3.0,0.0,4.0,3.0,179
1901,Washington,33 Telford,760,160.0,22.0,11.0,4.0,0.0,1.0,0.0,179
1902,Washington,34 New Victory,769,205.0,17.0,9.0,3.0,0.0,2.0,3.0,179
1903,Washington,35 Limestone,337,66.0,12.0,0.0,1.0,0.0,1.0,0.0,179
1904,Washington,36 West View,491,84.0,14.0,2.0,1.0,0.0,1.0,2.0,179
1905,Washington,37 Lamar,638,112.0,14.0,2.0,1.0,0.0,0.0,0.0,179
1906,Washington,38 South Central,622,146.0,9.0,9.0,0.0,1.0,2.0,3.0,179
1907,Washington,39 New Salem,410,85.0,3.0,3.0,0.0,0.0,1.0,1.0,179
1908,Washington,40 Embreeville,314,51.0,7.0,2.0,2.0,0.0,0.0,2.0,179
1909,Washington,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,179
1910,Wayne,1 Waynesboro,757,139.0,8.0,0.0,1.0,0.0,2.0,0.0,181
1911,Wayne,2 Clifton,187,63.0,4.0,2.0,0.0,0.0,0.0,3.0,181
1912,Wayne,3-1 Beech Creek,233,36.0,3.0,1.0,2.0,1.0,1.0,0.0,181
1913,Wayne,3-2 Crazy Horse,356,49.0,4.0,0.0,2.0,1.0,0.0,0.0,181
1914,Wayne,3-3 Eagle Creek,149,36.0,1.0,0.0,1.0,0.0,0.0,0.0,181
1915,Wayne,4-1 Collinwood,506,74.0,5.0,0.0,0.0,0.0,1.0,4.0,181
1916,Wayne,4-2 Shawnettee,319,30.0,1.0,3.0,1.0,0.0,0.0,0.0,181
1917,Wayne,5-1 Big Cypress,362,39.0,1.0,2.0,1.0,0.0,0.0,0.0,181
1918,Wayne,5-2 Lutts,297,24.0,5.0,1.0,1.0,0.0,0.0,1.0,181
1919,Wayne,5-3 Wayne Co High,201,23.0,3.0,0.0,0.0,0.0,2.0,2.0,181
1920,Wayne,6-1 Holly Creek,263,31.0,4.0,0.0,0.0,0.0,1.0,0.0,181
1921,Wayne,6-2 South Gate,611,62.0,10.0,0.0,2.0,0.0,2.0,0.0,181
1922,Wayne,7-1 Buffalo River,307,46.0,5.0,0.0,0.0,1.0,0.0,0.0,181
1923,Wayne,7-2 Ovilla,488,65.0,2.0,0.0,1.0,0.0,2.0,0.0,181
1924,Wayne,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,181
1925,Weakley,1A Palmersville,621,117.0,8.0,3.0,1.0,1.0,2.0,1.0,183
1926,Weakley,1B Latham,599,102.0,10.0,1.0,1.0,1.0,1.0,0.0,183
1927,Weakley,2A Gleason,1134,203.0,16.0,1.0,5.0,2.0,4.0,3.0,183
1928,Weakley,3A Greenfield,1060,263.0,18.0,1.0,3.0,0.0,2.0,2.0,183
1929,Weakley,4A Sharon,1242,246.0,26.0,4.0,6.0,1.0,2.0,8.0,183
1930,Weakley,5A Martin CoC,761,405.0,36.0,15.0,3.0,0.0,1.0,8.0,183
1931,Weakley,6A Trinity,388,338.0,22.0,9.0,3.0,0.0,1.0,5.0,183
1932,Weakley,7A Martin Shepherd's,1154,410.0,41.0,10.0,5.0,0.0,4.0,15.0,183
1933,Weakley,8A Martin FUMC,1063,381.0,25.0,9.0,6.0,4.0,6.0,1.0,183
1934,Weakley,9A Dresden,986,307.0,18.0,9.0,6.0,1.0,2.0,5.0,183
1935,White,1-1 Sparta Civic,602,237.0,15.0,1.0,4.0,5.0,4.0,6.0,185
1936,White,1-2 Sparta Civic,184,64.0,3.0,2.0,1.0,0.0,0.0,0.0,185
1937,White,2-1 Ag Fair Complex,533,175.0,10.0,3.0,2.0,1.0,0.0,5.0,185
1938,White,2-2 Woodland Park,405,126.0,9.0,5.0,1.0,2.0,3.0,1.0,185
1939,White,3-1 Ag Fair Complex,1259,244.0,17.0,9.0,8.0,2.0,2.0,4.0,185
1940,White,4-1 Woodland Park,394,70.0,9.0,4.0,2.0,0.0,1.0,1.0,185
1941,White,4-2 Bondecroft,772,178.0,15.0,3.0,3.0,2.0,0.0,2.0,185
1942,White,5-1 Doyle Civic,1009,220.0,13.0,4.0,4.0,3.0,3.0,1.0,185
1943,White,6-1 Central View,253,57.0,8.0,4.0,0.0,1.0,2.0,3.0,185
1944,White,6-2 Cassville,923,178.0,12.0,4.0,2.0,0.0,3.0,2.0,185
1945,White,7-1 Northfield,1337,296.0,38.0,6.0,12.0,6.0,4.0,7.0,185
1946,Williamson,1-1,1657,576.0,77.0,12.0,4.0,1.0,2.0,16.0,187
1947,Williamson,1-2,1540,551.0,107.0,13.0,5.0,2.0,5.0,25.0,187
1948,Williamson,1-3,754,244.0,33.0,10.0,3.0,0.0,2.0,9.0,187
1949,Williamson,1-4,451,130.0,19.0,3.0,5.0,1.0,2.0,6.0,187
1950,Williamson,1-5,969,333.0,57.0,3.0,7.0,0.0,4.0,25.0,187
1951,Williamson,2-1,1482,375.0,55.0,8.0,8.0,0.0,1.0,21.0,187
1952,Williamson,2-2,2200,828.0,139.0,24.0,7.0,1.0,4.0,65.0,187
1953,Williamson,2-3,1453,504.0,92.0,12.0,7.0,2.0,1.0,25.0,187
1954,Williamson,2-4,781,185.0,24.0,0.0,2.0,0.0,0.0,5.0,187
1955,Williamson,2-5,1431,414.0,91.0,9.0,5.0,3.0,2.0,42.0,187
1956,Williamson,3-1,2296,854.0,145.0,14.0,11.0,3.0,4.0,57.0,187
1957,Williamson,3-2,1542,616.0,120.0,18.0,9.0,5.0,5.0,44.0,187
1958,Williamson,3-3,1255,530.0,111.0,11.0,7.0,2.0,4.0,45.0,187
1959,Williamson,4-1,2015,1024.0,141.0,10.0,6.0,2.0,9.0,36.0,187
1960,Williamson,4-2,1995,685.0,102.0,11.0,2.0,0.0,5.0,22.0,187
1961,Williamson,4-3,1907,976.0,124.0,21.0,6.0,1.0,6.0,51.0,187
1962,Williamson,5-1,1588,818.0,103.0,16.0,9.0,1.0,2.0,24.0,187
1963,Williamson,5-2,1849,817.0,117.0,17.0,20.0,2.0,3.0,48.0,187
1964,Williamson,5-3,1635,515.0,84.0,10.0,5.0,0.0,4.0,24.0,187
1965,Williamson,5-4,1794,834.0,159.0,14.0,4.0,2.0,4.0,29.0,187
1966,Williamson,6-1,2291,1187.0,162.0,13.0,8.0,3.0,8.0,43.0,187
1967,Williamson,6-2,1612,938.0,106.0,10.0,5.0,2.0,1.0,27.0,187
1968,Williamson,6-3,1585,842.0,99.0,7.0,6.0,0.0,2.0,15.0,187
1969,Williamson,7-1,2865,1161.0,150.0,12.0,13.0,1.0,2.0,46.0,187
1970,Williamson,7-2,1520,668.0,91.0,12.0,6.0,1.0,0.0,33.0,187
1971,Williamson,7-3,2044,1049.0,133.0,13.0,4.0,2.0,2.0,32.0,187
1972,Williamson,8-1,1271,553.0,97.0,6.0,5.0,2.0,0.0,24.0,187
1973,Williamson,8-2,2224,1118.0,135.0,19.0,5.0,1.0,0.0,53.0,187
1974,Williamson,8-3,1800,896.0,115.0,10.0,10.0,5.0,4.0,24.0,187
1975,Williamson,9-1,1271,501.0,98.0,10.0,9.0,2.0,3.0,57.0,187
1976,Williamson,9-2,1428,675.0,87.0,9.0,11.0,1.0,3.0,24.0,187
1977,Williamson,9-3,2427,1031.0,162.0,18.0,7.0,0.0,2.0,43.0,187
1978,Williamson,9-4,911,335.0,50.0,7.0,0.0,0.0,0.0,5.0,187
1979,Williamson,9-5,623,190.0,24.0,0.0,4.0,1.0,0.0,8.0,187
1980,Williamson,10-1,1794,1146.0,147.0,31.0,14.0,2.0,5.0,67.0,187
1981,Williamson,10-2,861,859.0,92.0,18.0,8.0,0.0,4.0,42.0,187
1982,Williamson,10-3,1475,795.0,96.0,8.0,9.0,1.0,3.0,44.0,187
1983,Williamson,11-1,1343,851.0,100.0,14.0,7.0,4.0,1.0,33.0,187
1984,Williamson,11-2,937,843.0,98.0,20.0,12.0,1.0,5.0,42.0,187
1985,Williamson,11-3,1926,781.0,125.0,13.0,10.0,2.0,3.0,43.0,187
1986,Williamson,12-1,1460,846.0,134.0,9.0,18.0,5.0,4.0,52.0,187
1987,Williamson,12-2,2323,1213.0,184.0,19.0,8.0,3.0,4.0,63.0,187
1988,Williamson,12-3,1627,726.0,133.0,12.0,7.0,0.0,5.0,48.0,187
1989,Wilson,1-1,1650,551.0,68.0,18.0,10.0,3.0,1.0,11.0,189
1990,Wilson,2-1,1555,534.0,74.0,14.0,14.0,5.0,4.0,6.0,189
1991,Wilson,3-1,2088,599.0,78.0,12.0,5.0,1.0,1.0,4.0,189
1992,Wilson,4-1,1506,676.0,67.0,18.0,8.0,5.0,2.0,16.0,189
1993,Wilson,4-2,272,78.0,8.0,4.0,2.0,1.0,3.0,2.0,189
1994,Wilson,5-1,2095,634.0,71.0,29.0,8.0,4.0,2.0,4.0,189
1995,Wilson,6-1,1425,372.0,46.0,16.0,7.0,4.0,4.0,7.0,189
1996,Wilson,7-1,505,199.0,50.0,3.0,0.0,2.0,2.0,1.0,189
1997,Wilson,7-2,639,276.0,27.0,13.0,4.0,1.0,1.0,6.0,189
1998,Wilson,8-1,1512,691.0,77.0,17.0,12.0,4.0,3.0,5.0,189
1999,Wilson,9-1,852,400.0,36.0,22.0,9.0,1.0,2.0,1.0,189
2000,Wilson,9-2,370,103.0,5.0,9.0,4.0,0.0,2.0,0.0,189
2001,Wilson,10-1,1589,631.0,106.0,25.0,4.0,0.0,1.0,9.0,189
2002,Wilson,11-1,2470,1183.0,145.0,27.0,11.0,4.0,7.0,42.0,189
2003,Wilson,12-1,831,206.0,22.0,10.0,2.0,2.0,4.0,0.0,189
2004,Wilson,12-2,755,213.0,29.0,5.0,2.0,0.0,2.0,1.0,189
2005,Wilson,13-1,1700,475.0,71.0,12.0,9.0,0.0,0.0,7.0,189
2006,Wilson,14-1,1817,625.0,70.0,16.0,14.0,6.0,0.0,15.0,189
2007,Wilson,15-1,1355,342.0,39.0,15.0,8.0,3.0,2.0,3.0,189
2008,Wilson,16-1,1476,633.0,73.0,16.0,9.0,5.0,2.0,51.0,189
2009,Wilson,17-1,1502,597.0,72.0,23.0,4.0,3.0,0.0,9.0,189
2010,Wilson,18-1,1925,396.0,69.0,15.0,2.0,0.0,3.0,6.0,189
2011,Wilson,19-1,1153,488.0,51.0,15.0,8.0,2.0,2.0,6.0,189
2012,Wilson,20-1,467,432.0,23.0,15.0,6.0,6.0,3.0,0.0,189
2013,Wilson,21-1,484,189.0,18.0,8.0,5.0,2.0,1.0,16.0,189
2014,Wilson,21-2,465,125.0,15.0,9.0,3.0,1.0,0.0,2.0,189
2015,Wilson,22-1,1426,513.0,87.0,17.0,10.0,6.0,3.0,12.0,189
2016,Wilson,23-1,1731,706.0,111.0,21.0,7.0,3.0,2.0,29.0,189
2017,Wilson,24-1,1097,431.0,46.0,14.0,7.0,2.0,0.0,4.0,189
2018,Wilson,25-1,1122,362.0,68.0,13.0,1.0,2.0,2.0,13.0,189
2019,Wilson,25-2,809,299.0,32.0,9.0,3.0,1.0,4.0,7.0,189
2020,Wilson,Provisional,102,29.0,6.0,0.0,0.0,1.0,0.0,1.0,189
2021,Wilson,Absentee,661,397.0,47.0,7.0,9.0,3.0,4.0,14.0,189
